19.100000381469718.19491004943000000000 2005-09-2721.04999923719.2999992
30.649999618530230.84600830078000000004 2019-11-0631.17000007630.9599990
0000000000030.7530.77626609802000000006 2019-11-0731.20999908430.8899993
29.959999084472630.64674568176000000006 2019-11-0830.71999931330.7600002
30.200000762939430.47737121582000000004 2019-11-1130.54000091530.5900001
29.399999618530229.41131019592000000008 2019-11-1230.57999992329.5200004
28.569999694824228.55447578430000000007 2019-11-1329.03000068628.6599998
28.459999084472628.66407203674000000004 2019-11-14000000028.7528.7700004
28.799999237060528.75374031066000000004 2019-11-1528.95000076228.8600006
28.280000686645528.49469757080000000005 2019-11-1828.63999938928.6000003
28.729999542236329.18215751647000000005 2019-11-1928.93000030529.2900009
28.049999237060528.12606048583000000009 2019-11-2029.13999938928.2299995
27.840000152587827.82716560363000000006 2019-11-2128.27000045727.9300003
28.129999160766628.57440376281000000004 2019-11-2228.20000076228.6800003
28.620000839233428.88326072692000000005 2019-11-2528.79999923728.9899997
28.569999694824228.94304084777000000005 2019-11-2628.95000076229.0499992
28.739999771118128.84341049194000000003 2019-11-2729.06999969428.9500007
28.659999847412128.63418197631000000002 2019-11-2928.92000007628.7399997
28.010000228881827.97661209106000000006 2019-12-0228.79000091528.0799999
26.959999084472627.18952178955000000007 2019-12-0327.72999954227.2900009
27.219999313354427.27918815612000000004 2019-12-0427.42000007627.3799991
27.049999237060527.13970565795000000004 2019-12-0527.45999908427.2399997
27.469999313354427.62790107727000000006 2019-12-060000000027.527.7299995
27.459999084472627.38878440856000000004 2019-12-0927.62000083927.4899997
26.899999618530226.90058898925000000007 2019-12-1027.5499992370000000027
26.680000305175726.76110458374000000005 2019-12-1127.07999992326.8600006
26.950000762939427.61793708801000000009 2019-12-1227.09000015227.7199993
27.370000839233427.37882041931000000005 2019-12-1327.93000030527.4799995
27.600000381469727.81720161437000000006 2019-12-1627.62000083927.9200000
27.860000610351528.17587661743000000005 2019-12-1727.96999931328.2800006
27.930000305175727.89690780639000000004 2019-12-1828.3500003810000000028
27.930000305175728.44488143920000000006 2019-12-1900000000002828.5499992
28.489999771118128.93307876586000000012 2019-12-2028.67000007629.0400009
29.200000762939429.19211959838000000009 2019-12-23000000029.2529.2999992
29.100000381469729.07256317138000000002 2019-12-2429.31999969429.1800003
29.260000228881829.56075859069000000004 2019-12-2629.31999969429.6700000
28.360000610351528.33528709411000000008 2019-12-2729.76000022828.4400005
28.069999694824228.19580078125000000004 2019-12-300000000028.528.2999992
28.190000534057628.57440376281000000004 2019-12-3128.20000076228.6800003
28.649999618530228.98289299011000000006 2020-01-0228.97999954229.0900001
27.340000152587827.54819488525000000014 2020-01-0328.27000045727.6499996
27.079999923706027.21940994262000000006 2020-01-0627.19000053427.3199996
27.059999465942327.11977767944000000006 2020-01-0727.55999946527.2199993
27.069999694824227.73749542236000000010 2020-01-0827.10000038127.8400001
27.709999084472627.84709167480000000006 2020-01-0928.09000015227.9500007
0000000000027.2527.21940994262000000008 2020-01-1027.95999908427.3199996
27.159999847412127.28915214538000000005 2020-01-1327.31999969427.3899993
27.350000381469727.42863845825000000008 2020-01-1427.90999984727.5300006
27.319999694824227.47845268249000000005 2020-01-1527.45000076227.5799999
27.760000228881828.12606048583000000006 2020-01-1627.79000091528.2299995
28.059999465942328.29543304443000000007 2020-01-1728.29999923728.3999996
27.049999237060527.09985351562000000016 2020-01-2127.96999931327.2000007
27.299999237060527.21940994262000000009 2020-01-2227.51000022827.3199996
26.040000915527328.69396018981000000025 2020-01-2327.38999938928.7999992
27.010000228881827.53823089599000000018 2020-01-2428.85000038127.6399993
25.370000839233426.01386642456000000021 2020-01-2726.56999969426.1100006
26.260000228881826.80095672607000000011 2020-01-2826.36000061026.8999996
26.739999771118126.70132446289000000009 2020-01-2926.87999916026.7999992
26.260000228881827.61793708801000000010 2020-01-3026.29999923727.7199993
26.590000152587826.74117851257000000011 2020-01-310000000027.526.8400001
26.739999771118127.05999946594000000007 2020-02-0326.93000030527.1599998
27.549999237060528.43000030517000000010 2020-02-0427.68000030528.4300003
28.549999237060529.10000038146000000008 2020-02-0528.95999908429.1000003
28.139999389648428.29999923706000000008 2020-02-0629.26000022828.2999992
27.780000686645528.37999916076000000006 2020-02-0728.05999946528.3799991
27.979999542236328.79000091552000000015 2020-02-1028.19000053428.7900009
28.969999313354429.84000015258000000008 2020-02-1129.05999946529.8400001
29.989999771118130.46999931335000000009 2020-02-1200000000003030.4699993
29.729999542236330.09000015258000000009 2020-02-1330.03000068630.0900001
29.139999389648429.20000076293000000005 2020-02-1430.01000022829.2000007
28.489999771118128.62999916076000000010 2020-02-1829.04000091528.6299991
28.309999465942328.32999992370000000008 2020-02-1928.84000015228.3299999
28.200000762939428.51000022888000000010 2020-02-2028.23999977128.5100002
27.170000076293927.81999969482000000011 2020-02-2128.12000083927.8199996
000000000000002525.45000076293000000021 2020-02-2425.97999954225.4500007
23.049999237060523.12000083923000000022 2020-02-2525.62000083923.1200008
22.110000610351522.30999946594000000019 2020-02-2623.56999969422.3099994
19.770000457763620.60000038146000000031 2020-02-2720.85000038120.6000003
18.770000457763619.04999923706000000037 2020-02-2819.79999923719.0499992
17.510000228881818.86000061035000000038 2020-03-0219.04999923718.8600006
17.799999237060517.85000038146000000035 2020-03-0319.65999984717.8500003
17.299999237060518.53000068664000000044 2020-03-0418.36000061018.5300006
15.979999542236316.04000091552000000044 2020-03-0517.54000091516.0400009
14.800000190734815.97000026702000000054 2020-03-0615.02000045715.9700002
14.460000038146900000000014.75000000042 2020-03-0914.8699998850000014.75
14.609999656677200000000000017000000056 2020-03-1015.8199996940000000017
15.520000457763616.26000022888000000043 2020-03-1116.30999946516.2600002
13.329999923706013.44999980926000000053 2020-03-1214.05000019013.4499998
13.119999885559014.31000041961000000058 2020-03-1315.30000019014.3100004
000000000000001215.92000007629000000084 2020-03-1612.40999984715.9200000
14.789999961853015.57999992370000000058 2020-03-1715.78999996115.5799999
10.170000076293911.64999961853000000078 2020-03-1814.23999977111.6499996
10.010000228881810.28999996185000000071 2020-03-1911.60000038110.2899999
10.300000190734810.38000011444000000062 2020-03-2010.64999961810.3800001
10.010000228881800000000010.25000000056 2020-03-2310.8999996180000010.25
11.539999961853013.92000007629000000101 2020-03-2411.96000003813.9200000
14.310000419616715.39000034332000000093 2020-03-2516.69000053415.3900003
15.159999847412115.65999984741000000077 2020-03-2616.05999946515.6599998
13.909999847412114.03999996185000000050 2020-03-2714.97999954214.0399999
11.810000419616700000000012.25000000050 2020-03-3013.1999998090000012.25
12.100000381469712.18999958038000000044 2020-03-3112.89999961812.1899995
00000000000010.510.68999958038000000056 2020-04-0111.44999980910.6899995
000000000000001010.06000041961000000065 2020-04-0210.60999965610.0600004
9.090000152587899.390000343322000000087 2020-04-0310.3400001529.39000034
9.10999965667724000000000009.5000000094 2020-04-069.720000267000000009.5
10.050000190734810.22000026702000000138 2020-04-0711.06999969410.2200002
00000000000010.511.32999992370000000082 2020-04-0810.90999984711.3299999
11.819999694824212.51000022888000000117 2020-04-0912.64000034312.5100002
0000000000011.2511.56000041961000000073 2020-04-1312.89999961811.5600004
0000000000011.7511.94999980926000000068 2020-04-1412.22000026711.9499998
11.390000343322712.28999996185000000124 2020-04-1512.52000045712.2899999
11.050000190734811.06999969482000000080 2020-04-1611.90999984711.0699996
00000000000011.511.56999969482000000061 2020-04-1711.86999988511.5699996
10.720000267028811.06000041961000000058 2020-04-2011.14999961811.0600004
10.699999809265100000000000011000000049 2020-04-2110.8000001900000000011
10.020000457763610.27000045776000000076 2020-04-2211.09000015210.2700004
10.239999771118100000000010.25000000054 2020-04-2310.3599996560000010.25
9.8999996185302710.31000041961000000067 2020-04-2410.39999961810.3100004
000000000000001010.02000045776000000067 2020-04-2710.52999973210.0200004
10.210000038146911.26000022888000000114 2020-04-2810.28999996111.2600002
12.020000457763612.63000011444000000113 2020-04-2912.10000038112.6300001
11.260000228881812.01000022888000000094 2020-04-3011.92000007612.0100002
10.579999923706010.64000034332000000099 2020-05-0111.40999984710.6400003
9.149999618530279.819999694824000000125 2020-05-049.40999984749.81999969
00000000000009.59.510000228881000000086 2020-05-0510.2600002289.51000022
9.0900001525878900000000009.25000000068 2020-05-069.57999992370000009.25
9.289999961853029.539999961853000000061 2020-05-079.30000019079.53999996
9.6800003051757810.14000034332000000059 2020-05-089.779999732910.1400003
9.5900001525878910.10000038146000000048 2020-05-119.920000076210.1000003
9.600000381469729.649999618530000000046 2020-05-1210.0100002289.64999961
8.829999923706059.109999656677000000068 2020-05-139.52000045779.10999965
0000000000008.259.149999618530000000072 2020-05-148.77000045779.14999961
8.760000228881839.039999961853000000039 2020-05-158.85000038149.03999996
9.359999656677249.869999885559000000076 2020-05-189.61999988559.86999988
9.590000152587899.640000343322000000062 2020-05-1910.1400003439.64000034
9.770000457763679.869999885559000000044 2020-05-209.90999984749.86999988
9.829999923706059.890000343322000000045 2020-05-219.86999988559.89000034
9.630000114440919.699999809265000000037 2020-05-2210.0200004579.69999980
0000000000010.2511.14000034332000000101 2020-05-2610.27000045711.1400003
11.069999694824211.97999954223000000099 2020-05-2712.43000030511.9799995
10.899999618530210.97999954223000000070 2020-05-2811.77999973210.9799995
10.3199996948242000000000010.5000000059 2020-05-2910.47999954200000010.5
10.619999885559011.10999965667000000050 2020-06-0110.78999996111.1099996
10.970000267028811.22000026702000000049 2020-06-0211.39999961811.2200002
11.439999580383311.85000038146000000086 2020-06-0311.56000041911.8500003
12.630000114440916.71999931335000000399 2020-06-0412.85000038116.7199993
17.799999237060518.59000015258000000428 2020-06-05000000021.2518.5900001
19.129999160766620.30999946594000000175 2020-06-0819.86000061020.3099994
17.610000610351518.54999923706000000111 2020-06-0918.45000076218.5499992
15.920000076293917.02000045776000000163 2020-06-1017.69000053417.0200004
14.069999694824214.38000011444000000124 2020-06-1114.60999965614.3800001
15.670000076293916.73999977111000000160 2020-06-1216.81999969416.7399997
15.079999923706016.70000076293000000122 2020-06-1515.27000045716.7000007
16.549999237060517.03000068664000000127 2020-06-1618.36000061017.0300006
16.159999847412116.97999954223000000071 2020-06-1716.76000022816.9799995
16.280000686645516.48999977111000000064 2020-06-1816.37000083916.4899997
15.420000076293900000000000016000000092 2020-06-1916.8899993890000000016
14.720000267028814.92000007629000000118 2020-06-2214.89999961814.9200000
13.710000038146900000000000014000000204 2020-06-2313.7600002280000000014
12.829999923706013.03999996185000000140 2020-06-2413.59000015213.0399999
12.180000305175713.17000007629000000117 2020-06-2512.52999973213.1700000
12.130000114440912.38000011444000000108 2020-06-2613.19999980912.3800001
12.020000457763613.31999969482000000115 2020-06-2912.56999969413.3199996
12.880000114440913.06999969482000000069 2020-06-3013.10000038113.0699996
12.630000114440912.81000041961000000116 2020-07-0113.47999954212.8100004
12.4200000762939000000000012.5000000086 2020-07-0213.35000038100000012.5
12.210000038146912.80000019073000000079 2020-07-0612.80000019012.8000001
11.909999847412111.90999984741000000077 2020-07-0712.51000022811.9099998
11.430000305175711.98999977111000000085 2020-07-0811.60000038111.9899997
11.149999618530211.18000030517000000077 2020-07-0911.93999958011.1800003
10.979999542236311.93999958038000000090 2020-07-1000000000001111.9399995
11.449999809265111.63000011444000000067 2020-07-1312.13000011411.6300001
11.220000267028811.56999969482000000049 2020-07-1411.31999969411.5699996
12.210000038146913.43999958038000000135 2020-07-1512.44999980913.4399995
12.289999961853012.44999980926000000081 2020-07-1612.80000019012.4499998
11.890000343322711.90999984741000000067 2020-07-1712.47999954211.9099998
11.350000381469711.47000026702000000064 2020-07-2011.93000030511.4700002
11.279999732971111.47000026702000000064 2020-07-2111.56999969411.4700002
11.300000190734811.35999965667000000042 2020-07-2211.38000011411.3599996
11.010000228881811.77000045776000000115 2020-07-2311.27000045711.7700004
11.340000152587811.39000034332000000053 2020-07-2411.67000007611.3900003
11.180000305175711.39000034332000000069 2020-07-2711.47999954211.3900003
11.359999656677211.77000045776000000062 2020-07-2811.36999988511.7700004
11.300000190734811.39999961853000000052 2020-07-2911.80000019011.3999996
11.119999885559011.18000030517000000040 2020-07-3011.22000026711.1800003
10.800000190734811.11999988555000000051 2020-07-3111.15999984711.1199998
10.710000038146911.07999992370000000048 2020-08-0311.06999969411.0799999
11.159999847412111.47000026702000000054 2020-08-0411.21000003811.4700002
11.550000190734812.56000041961000000118 2020-08-0511.84000015212.5600004
12.470000267028813.03999996185000000131 2020-08-0613.03999996113.0399999
12.579999923706013.02999973297000000061 2020-08-0712.85999965613.0299997
13.210000038146900000000000014000000121 2020-08-1013.2899999610000000014
13.550000190734813.72999954223000000127 2020-08-1115.02000045713.7299995
13.100000381469713.53999996185000000077 2020-08-1214.02999973213.5399999
