3.507999897003174.777999877929000000093 2010-06-293.79999995234.77799987
75.180000305175775.79799652099000000042 2019-12-1775.79799652075.7979965
76.115997314453178.62999725341000000070 2019-12-1876.12599945078.6299972
79.300003051757880.80799865722000000090 2019-12-1979.46399688780.8079986
80.038002014160181.11799621582000000073 2019-12-2082.05799865781.1179962
000000000000008283.84400177001000000066 2019-12-2382.35600280783.8440017
82.538002014160185.05000305175000000040 2019-12-2483.67199707085.0500030
85.269996643066486.18800354003000000053 2019-12-2685.58200073286.1880035
85.222000122070386.07599639892000000049 2019-12-2700000000008786.0759963
81.851997375488282.94000244140000000062 2019-12-3085.75800323482.9400024
80.416000366210983.66600036621000000051 2019-12-3100000000008183.6660003
84.342002868652386.05200195312000000047 2020-01-0284.90000152586.0520019
87.384002685546888.60199737548000000088 2020-01-0388.09999847488.6019973
000000000000008890.30799865722000000050 2020-01-0688.09400177090.3079986
90.671997070312593.81199645996000000089 2020-01-0792.27999877993.8119964
93.646003723144598.42800140380000000155 2020-01-0894.73999786398.4280014
94.573997497558696.26799774169000000142 2020-01-0999.41999816896.2679977
94.739997863769595.62999725341000000064 2020-01-1096.35800170895.6299972
98.4000015258789104.9720001220000000132 2020-01-1398.699996948104.972000
104.980003356933107.5839996337000000144 2020-01-14108.85199737107.583999
103.358001708984103.6999969482000000086 2020-01-15105.95200347103.699996
98.4339981079101102.6979980468000000108 2020-01-16000000098.75102.697998
100.632003784179102.0999984741000000068 2020-01-17101.52200317102.099998
105.681999206542109.4400024414000000089 2020-01-21106.05000305109.440002
111.819999694824113.9120025634000000156 2020-01-22114.37799835113.912002
111.120002746582114.4400024414000000098 2020-01-23112.84999847114.440002
110.851997375488112.9639968872000000071 2020-01-24114.12599945112.963996
107.856002807617111.6039962768000000068 2020-01-27108.39800262111.603996
111.615997314453113.3799972534000000058 2020-01-28113.69799804113.379997
113.486000061035116.1979980468000000089 2020-01-29115.13800048116.197998
123.599998474121128.1620025634000000145 2020-01-30126.48400115128.162002
126.503997802734130.1139984130000000078 2020-01-31000000000128130.113998
134.70399475097600000000000156000000236 2020-02-03134.738006590000000156
166.776000976562177.4120025634000000304 2020-02-04176.59199523177.412002
140.822006225585146.9400024414000000242 2020-02-05164.65199279146.940002
137.399993896484149.7920074462000000199 2020-02-06139.98399353149.792007
0000000000000146149.6139984130000000085 2020-02-07146.11000061149.613998
150.479995727539154.2559967041000000123 2020-02-10000000000160154.255996
151.600006103515154.8760070800000000058 2020-02-11153.75799560154.876007
152.673995971679153.4579925537000000060 2020-02-12155.57400512153.457992
0000000000000147160.8000030517000000131 2020-02-13148.36799621160.800003
157.100006103515160.0059967041000000078 2020-02-14157.44400024160.005996
166.472000122070171.6799926757000000081 2020-02-18168.32000732171.679992
180.203994750976183.4839935302000000127 2020-02-19184.69999694183.483993
171.988006591796179.8820037841000000088 2020-02-20182.38999938179.882003
176.089996337890180.1999969482000000071 2020-02-21181.39599609180.199996
164.440002441406166.7579956054000000075 2020-02-24167.80000305166.757995
157.399993896484159.9819946289000000086 2020-02-25169.80000305159.981994
155.222000122070155.7599945068000000070 2020-02-260000000156.5155.759994
133.800003051757135.8000030517000000121 2020-02-27000000000146135.800003
122.304000854492133.5980072021000000122 2020-02-28125.94000244133.598007
137.333999633789148.7239990234000000100 2020-03-02142.25199890148.723999
143.222000122070149.1020050048000000128 2020-03-03000000000161149.102005
144.945999145507149.8999938964000000075 2020-03-04152.79200744149.899993
143.613998413085144.9080047607000000054 2020-03-05144.75399780144.908004
0136.85400390625140.6959991455000000063 2020-03-06000000000138140.695999
0000000000000121121.5999984741000000085 2020-03-09121.07800292121.599998
121.599998474121129.0659942626000000077 2020-03-10131.88600158129.065994
122.599998474121126.8460006713000000066 2020-03-11128.03999328126.846000
0000000000109.25112.1100006103000000094 2020-03-12116.17800140112.110000
100.400001525878109.3239974975000000113 2020-03-13000000000119109.323997
88.433998107910189.01399993896000000102 2020-03-1693.90000152589.0139999
79.199996948242186.04000091552000000119 2020-03-1788.00199890186.0400009
70.101997375488272.24400329589000000118 2020-03-1877.80000305172.2440032
71.692001342773485.52799987792000000150 2020-03-1974.94000244185.5279998
85.157997131347685.50599670410000000141 2020-03-2087.63999938985.5059967
82.099998474121186.85800170898000000082 2020-03-2386.72000122086.8580017
94.800003051757800000000000101000000114 2020-03-2495.4599990840000000101
102.222000122070107.8499984741000000106 2020-03-25109.05000305107.849998
102.449996948242105.6320037841000000086 2020-03-26109.47799682105.632003
98.8059997558593102.8720016479000000071 2020-03-27000000000101102.872001
98.2460021972656100.4260025024000000059 2020-03-30102.05200195100.426002
99.4000015258789104.8000030517000000088 2020-03-31000000100.25104.800003
95.019996643066496.31199645996000000066 2020-04-01100.8000030596.3119964
89.279998779296890.89399719238000000099 2020-04-0296.20600128190.8939971
93.678001403808696.00199890136000000022 2020-04-03101.9000015296.0019989
99.5920028686523103.2480010986000000014 2020-04-06102.23999786103.248001
106.468002319335109.0899963378000000017 2020-04-07000000000109109.089996
106.666000366210109.7679977416000000012 2020-04-08110.83999633109.767997
111.421997070312114.5999984741000000013 2020-04-09112.41799926114.599998
116.106002807617130.1900024414000000022 2020-04-13118.03199768130.190002
138.485992431640141.9779968261000000030 2020-04-14139.79400634141.977996
0000000000000142145.9660034179000000023 2020-04-15148.39999389145.966003
141.343994140625149.0420074462000000020 2020-04-16143.38800048149.042007
149.531997680664150.7779998779000000013 2020-04-17154.45599365150.777999
142.442001342773149.2720031738000000073 2020-04-20146.53999328149.272003
134.757995605468137.3439941406000000101 2020-04-21146.02400207137.343994
137.742004394531146.4219970703000000071 2020-04-22140.79600524146.421997
140.626007080078141.1260070800000000066 2020-04-23145.52000427141.126007
139.636001586914145.0299987792000000066 2020-04-24142.16200256145.029998
000000000000014700000000159.75000000103 2020-04-27147.522003170000159.75
151.337997436523153.8240051269000000076 2020-04-28159.12800598153.824005
156.632003784179160.1020050048000000081 2020-04-29158.03399658160.102005
152.699996948242156.3760070800000000142 2020-04-30171.03799438156.376007
136.608001708984140.2640075683000000162 2020-05-01000000000151140.264007
139.600006103515152.2380065917000000096 2020-05-04140.19999694152.238006
152.436004638671153.6419982910000000084 2020-05-05157.95799255153.641998
152.222000122070156.5160064697000000055 2020-05-06155.30000305156.516006
154.470001220703156.0079956054000000057 2020-05-07155.44200134156.007995
157.401992797851163.8840026855000000080 2020-05-08158.75399780163.884002
0000000000000157162.2579956054000000082 2020-05-11158.10200500162.257995
161.600006103515161.8820037841000000079 2020-05-12165.39999389161.882003
152.660003662109158.1920013427000000095 2020-05-13164.16600036158.192001
152.800003051757160.6660003662000000068 2020-05-14000000000156160.666000
157.309997558593159.8339996337000000052 2020-05-15158.07000732159.833999
160.776000976562162.7259979248000000058 2020-05-18165.55599975162.725997
161.216003417968161.6020050048000000048 2020-05-19163.03399658161.602005
162.360000610351163.1119995117000000036 2020-05-20164.10000610163.111999
159.199996948242165.5200042724000000061 2020-05-21163.19999694165.520004
162.399993896484163.3760070800000000049 2020-05-22164.43400573163.376007
163.141998291015163.7740020751000000040 2020-05-26166.89999389163.774002
0000000000000157164.0460052490000000057 2020-05-27164.17199707164.046005
160.337997436523161.1620025634000000036 2020-05-28162.70199584161.162002
160.84199523925700000000000167000000059 2020-05-29000000161.750000000167
170.820007324218179.6199951171000000074 2020-06-01171.60000610179.619995
174.199996948242176.3119964599000000067 2020-06-02178.94000244176.311996
176.020004272460176.5919952392000000039 2020-06-03177.62399291176.591995
171.688003540039172.8760070800000000044 2020-06-04177.97599792172.876007
173.240005493164177.1320037841000000039 2020-06-05175.56799316177.132003
181.832000732421189.9839935302000000070 2020-06-08183.80000305189.983993
184.785995483398188.1340026855000000056 2020-06-09188.00199890188.134002
00000000000196.5205.0099945068000000092 2020-06-10198.37600708205.009994
194.399993896484194.5679931640000000079 2020-06-11198.03999328194.567993
182.520004272460187.0559997558000000083 2020-06-12000000000196187.055999
181.699996948242198.1799926757000000078 2020-06-15183.55799865198.179992
192.477996826171196.4259948730000000070 2020-06-16202.36999511196.425994
196.514007568359198.3580017089000000049 2020-06-17197.54200744198.358001
198.893997192382200.7920074462000000048 2020-06-18200.60000610200.792007
198.268005371093200.1799926757000000043 2020-06-19202.55599975200.179992
198.003997802734198.8639984130000000031 2020-06-22199.99000549198.863998
198.802001953125200.3560028076000000031 2020-06-23199.77600097200.356002
190.628005981445192.1699981689000000054 2020-06-24198.82200622192.169998
187.429992675781197.1959991455000000046 2020-06-25190.85400390197.195999
190.973999023437191.9479980468000000044 2020-06-26198.95599365191.947998
189.703994750976201.8699951171000000045 2020-06-29193.80200195201.869995
200.746002197265215.9620056152000000084 2020-06-30201.30000305215.962005
216.100006103515223.9259948730000000066 2020-07-01216.60000610223.925994
237.119995117187241.7319946289000000086 2020-07-02244.29600524241.731994
253.207992553710274.3160095214000000102 2020-07-06255.33799743274.316009
267.342010498046277.9719848632000000107 2020-07-07281.00201416277.971984
262.268005371093273.1759948730000000081 2020-07-08000000000281273.175994
270.256011962890278.8559875488000000058 2020-07-09279.39801025278.855987
275.201995849609308.9299926757000000116 2020-07-10279.20001220308.929992
294.221984863281299.4119873046000000194 2020-07-13331.79998779299.411987
286.200012207031303.3599853515000000117 2020-07-14311.20001220303.359985
291.399993896484309.2019958496000000081 2020-07-15308.60000610309.201995
293.200012207031300.1279907226000000071 2020-07-16295.43200683300.127990
0000000000000298300.1679992675000000046 2020-07-17302.69000244300.167999
297.600006103515328.6000061035000000085 2020-07-20303.80200195328.600006
311.600006103515313.6719970703000000080 2020-07-21327.98599243313.671997
312.399993896484318.4660034179000000070 2020-07-22319.79998779318.466003
296.153991699218302.6140136718000000121 2020-07-23335.79000854302.614013
273.308013916015283.3999938964000000096 2020-07-24283.20199584283.399993
282.600006103515307.9200134277000000080 2020-07-27000000000287307.920013
294.884002685546295.2980041503000000079 2020-07-28300.79998779295.298004
297.399993896484299.8219909667000000047 2020-07-29300.20001220299.821990
294.200012207031297.4979858398000000038 2020-07-30297.60000610297.497985
284.196014404296286.1520080566000000061 2020-07-31000000000303286.152008
288.87600708007800000000000297000000044 2020-08-03289.839996330000000297
292.399993896484297.3999938964000000042 2020-08-04299.00201416297.399993
293.661987304687297.0039978027000000024 2020-08-05298.59799194297.003997
295.451995849609297.9159851074000000029 2020-08-06298.16598510297.915985
283.002014160156290.5419921875000000044 2020-08-07299.90798950290.541992
277.167999267578283.7139892578000000037 2020-08-10289.60000610283.713989
0000000000000273274.8779907226000000043 2020-08-11279.20001220274.877990
0000000000000287310.9519958496000000109 2020-08-12000000000294310.951995
313.451995849609324.2000122070000000102 2020-08-13322.20001220324.200012
325.328002929687330.1419982910000000062 2020-08-14332.99798583330.141998
334.566009521484367.1279907226000000101 2020-08-17335.39999389367.127990
369.022003173828377.4179992675000000082 2020-08-18379.79800415377.417999
368.242004394531375.7059936523000000061 2020-08-19000000000373375.705993
371.411987304687400.3659973144000000103 2020-08-20372.13598632400.365997
405.010009765625409.9960021972000000107 2020-08-21408.95199584409.996002
385.503997802734402.8399963378000000100 2020-08-24425.25601196402.839996
393.600006103515404.6679992675000000053 2020-08-25394.97799682404.667999
410.726013183593430.6340026855000000071 2020-08-26000000000412430.634002
00000000000428.500000000447.75000000118 2020-08-27436.092010490000447.75
437.303985595703442.6799926757000000100 2020-08-28459.02398681442.679992
440.109985351562498.3200073242000000118 2020-08-31444.60998535498.320007
470.510009765625475.0499877929000000090 2020-09-01502.14001464475.049987
405.119995117187447.3699951171000000096 2020-09-02478.98999023447.369995
000000000000040200000000000407000000087 2020-09-03407.230010980000000407
372.019989013671418.3200073242000000110 2020-09-04402.80999755418.320007
329.880004882812330.2099914550000000115 2020-09-08000000000356330.209991
341.510009765625366.2799987792000000079 2020-09-09356.60000610366.279998
360.559997558593371.3399963378000000084 2020-09-10386.20999145371.339996
00000000000360.5372.7200012207000000060 2020-09-11381.94000244372.720001
373.299987792968419.6199951171000000083 2020-09-14380.95001220419.619995
430.700012207031449.7600097656000000097 2020-09-15436.55999755449.760009
435.309997558593441.7600097656000000072 2020-09-16439.86999511441.760009
0000000000000408423.4299926757000000076 2020-09-17415.60000610423.429992
428.799987792968442.1499938964000000086 2020-09-18447.94000244442.149993
407.070007324218449.3900146484000000109 2020-09-21453.13000488449.390014
417.600006103515424.2300109863000000079 2020-09-22429.60000610424.230010
